-0.00395882098,0.005979464253,-0.001932630928,-0.003973170233,0.002786917645,0.004042867743,-0.002644111569,3.160261606e-05,0.002422802068,-0.0007688009402,0.001476684691,-0.001941265921,-0.001066208198,-0.0008649656047,-0.0001537790028,-0.0007649083942,0.0002479423771,-0.001022939941,4.54350963e-05,-0.000295036212
-0.006169192652,0.008774837247,0.003192258197,0.004840547889,-0.0006822916578,-0.002708074637,9.104356951e-05,-0.00258501018,-0.0005340180151,1.848774596e-05,-0.0007115597437,4.534528691e-05,-0.0002101215864,0.0002274934366,-0.0002006113717,-0.0006647615235,0.00111621204,-0.0005727519535,-0.0003160675955,-0.0004761935941
-0.002209500381,-1.790383232e-05,-0.003632908821,-0.000252581664,-0.0004031765231,-0.003810609706,-0.0003315341095,-0.0003821732127,-0.0009849283995,-0.0006252243448,0.001649965526,-0.002548153162,0.001413196567,0.0009204612298,-0.001357019899,-0.001758531643,-0.002563691844,-0.0007408176745,3.531944949e-05,0.0002412220431
-0.002690132116,-0.0005229744816,-0.003608347057,-0.0006773130447,0.000522795518,-0.002844366243,0.001218190163,0.0004291219626,-0.0003788678579,4.481701015e-05,0.0006752490061,0.0001994087463,-0.001411572572,-0.001110544112,0.00116104338,-0.0002057965255,0.002462913385,5.888034977e-05,0.001005302918,-0.0004361126921
-0.001698226875,-0.001551558283,-0.0007102279067,0.001264441709,0.0006761865038,-0.000249103392,0.0002806772888,-0.001105780044,0.005108071637,0.003851207418,-0.001152412509,0.0006302136146,-0.0003043297302,0.001517881716,0.0004652262673,-0.0008472446533,-0.0007154020636,-0.0006739811649,0.0005816930334,0.000983257951
-0.004476800408,-0.00022440943,-0.001941273005,0.002598553136,-0.0008045242646,0.001305851958,-0.002400291495,0.002419355221,-0.001219101882,0.0006281818862,-0.0003508343857,-0.00141084599,-0.0004351135555,0.002111561068,0.001185322874,-0.0008131707963,0.0003079439258,0.0003136594921,-0.002507990977,-0.0006426286939
-0.001817343075,0.001862750612,0.0006013475313,0.0005697953048,-0.0003699110089,-0.0001062213319,0.002800626527,0.003362159845,0.001838951041,-0.001566534141,-0.0003532753635,-0.0003496096098,-0.0008383086897,-0.0008917359466,-0.001669959289,1.964358883e-05,3.1625411e-05,-0.0002101388146,-0.0001781258953,0.001035402477
-0.001206345077,0.0007869322845,-3.613880023e-05,0.0004932616043,-0.0004617319221,2.390378062e-05,0.001909769695,0.00217333739,0.0006464925273,-0.0002155101869,-0.0001982433651,0.0001659424257,-0.0008990554007,-0.0003757640405,-0.0006614172105,-0.0004592622215,-0.0003444136536,7.492353719e-05,-0.0008023697812,-0.0001008262546
-0.001346408298,0.0009155668879,-0.001066502707,-0.001328787499,0.0001596152131,-0.0003475704653,0.0007788138582,0.00108466244,-0.0005300263685,1.316223844e-05,-0.001390935138,0.002723035246,0.001837592303,0.001554321911,-0.001702194709,-0.0006503586043,0.0008147233889,-0.001236456372,-0.0001169678107,-0.0003381875211
-0.004031891127,-0.002211761116,-0.0003435916093,0.002354159191,-0.0007887595897,0.002049267499,-0.002847925533,0.001830111599,-0.002567324502,0.001229908689,8.322433113e-05,0.000372982293,-0.001292903678,-0.0001448316103,-0.001045346376,-0.001054033265,0.001972423729,-9.971927553e-05,0.001334790758,0.001392084985
-0.001635338741,-0.001182524231,-0.001708061408,0.001177789037,-0.002378505361,0.002237918827,0.0005370896777,-0.002448670192,0.001071486672,-0.002800690947,-0.001031434368,0.0007497699012,0.00118003962,-0.001601032593,-0.0002028033235,0.0002118284572,-0.0001640704542,0.0001535823869,-0.0009850157361,-0.0007407360387
-0.0016820294,-0.0005114882328,-0.002257524946,-0.0003432049826,0.0004318104031,-0.001722349176,0.0007299202398,-4.854546055e-05,-0.0003468892244,4.595273197e-05,0.0007141046043,-8.168056e-08,-0.0008449381985,-0.0005257969848,0.0007572774077,-6.171477392e-05,0.001608090739,5.776795459e-05,0.0008833253128,-0.0003608622927
